pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
ICOD-r64_to_CS-r64,smooth2,irno,0,0,base,40962,24576,0.01751516994000965,0.02261253920494578,0.0002045155561735608,0.00020597421076863702,0.0010281849365177953,13.231172207224049,13.23117219017836,13.231171988743416,1.704568930449568e-08,2.01434943392087e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth2,irno,1,8,corrected_lmax8,40962,24576,0.01751516994000965,0.02261253920494578,0.00018292359859174115,0.00018454227145176422,0.0009859152231266322,13.231172207224049,13.231172183882867,13.231171988743416,2.334118143210162e-08,1.9513945126448107e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth2,irno,2,16,corrected_lmax16,40962,24576,0.01751516994000965,0.02261253920494578,0.0001944853417665149,0.0001960193527416583,0.0010046309483877636,13.231172207224049,13.231172195073112,13.231171988743416,1.2150936257171452e-08,2.0632969643941124e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth2,irno,3,24,corrected_lmax24,40962,24576,0.01751516994000965,0.02261253920494578,0.00023724325137601502,0.000238331054479835,0.001103401776107793,13.231172207224049,13.231172190720685,13.231171988743416,1.6503364008713106e-08,2.0197726868786958e-07,0.02261253920494578,0.01751516994000965
ICOD-r128_to_CS-r128,x,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,0.000294598314886506,0.0002942707327771674,0.0006732843108244735,5.10702591327572e-15,5.218048215738236e-15,5.218048215738236e-15,1.1102230246251565e-16,0.0,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,x,irno,0,0,base,163842,98304,0.008757745322749349,0.011306269602472774,0.0003633165902966419,0.00036464310374181554,0.000755153468193881,5.10702591327572e-15,-8.833365705562812e-10,5.218048215738236e-15,8.833416775821945e-10,8.83341788604497e-10,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,x,irno,1,8,corrected_lmax8,163842,98304,0.008757745322749349,0.011306269602472774,0.00031768735935142653,0.0003186942389618384,0.0006569752457868949,5.10702591327572e-15,7.136253810102744e-10,5.218048215738236e-15,7.136202739843611e-10,7.136201629620587e-10,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,x,irno,2,16,corrected_lmax16,163842,98304,0.008757745322749349,0.011306269602472774,0.0002921981011664195,0.00029331150665946545,0.0006491555210962341,5.10702591327572e-15,2.7078133069124988e-09,5.218048215738236e-15,2.7078081998865855e-09,2.707808088864283e-09,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,x,irno,3,24,corrected_lmax24,163842,98304,0.008757745322749349,0.011306269602472774,0.0002977463670878962,0.00029968234167631355,0.0007394578661549245,5.10702591327572e-15,1.0492636759451557e-09,5.218048215738236e-15,1.0492585689192424e-09,1.04925845789694e-09,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,y,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,0.00029431175376820254,0.0002948033732107414,0.0006944449879088821,-2.1760371282653068e-14,-2.1538326677728037e-14,-2.220446049250313e-14,2.220446049250313e-16,6.661338147750939e-16,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,y,irno,0,0,base,163842,98304,0.008757745322749349,0.011306269602472774,0.0003470308172201079,0.0003433170499737407,0.0006496391883894503,-2.1760371282653068e-14,1.1968084301372528e-09,-2.220446049250313e-14,1.1968301905085355e-09,1.1968306345977453e-09,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,y,irno,1,8,corrected_lmax8,163842,98304,0.008757745322749349,0.011306269602472774,0.00031274277598318095,0.00030937299803933437,0.0006546421779812794,-2.1760371282653068e-14,3.2840152819346713e-10,-2.220446049250313e-14,3.284232885647498e-10,3.2842373265395963e-10,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,y,irno,2,16,corrected_lmax16,163842,98304,0.008757745322749349,0.011306269602472774,0.0003081047798691996,0.000306555540428095,0.0008457574112047395,-2.1760371282653068e-14,2.6733149027791114e-09,-2.220446049250313e-14,2.673336663150394e-09,2.673337107239604e-09,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,y,irno,3,24,corrected_lmax24,163842,98304,0.008757745322749349,0.011306269602472774,0.0003364889721246332,0.0003373157733382433,0.001012416249822068,-2.1760371282653068e-14,1.6317578399593913e-09,-2.220446049250313e-14,1.631779600330674e-09,1.6317800444198838e-09,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,z,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,0.00039723574481025526,0.00039427508843486043,0.0006226113783198706,1.805773144347711e-07,1.8057731387965958e-07,-6.039613253960852e-14,5.551115123125783e-16,1.8057737427579212e-07,0.011306269602472774,0.008757745322749349
